Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
505,-20.57322883605957,2.626615285873413,74.66650390625,2.0487086377701798,5.499050470657437,-101.79632119604165,0.73858625,22.573599,24.63748,5.9413095,-1.7252218,-15.000033,-8.826993,-23.970211,2.9341269,7.0012712,-3.341459,15.000033,0.7678636,-1.1162076,-1.9236588,6.044007,72.19425,33.094227,75.08664,-4.5167665,-6.3353744,3.2763495,-12.46335,-90.00098,-7.1508117,75.02078,-10.539377,-10.922119,0.9668829
506,-20.617778778076172,2.6166446208953857,74.66549682617188,1.9779240272800642,5.553176206181454,-101.68674303772448,0.60971403,22.686567,24.519863,5.9524727,-1.6802518,-15.000033,-8.800325,-23.882664,2.7793958,7.005257,-3.3818347,15.000033,0.76826674,-0.9357633,-1.959428,5.933826,72.19817,33.193176,75.20805,-4.5938406,-6.294353,3.5163512,-12.483109,-89.97849,-7.158789,74.85745,-10.440581,-10.938266,0.8960768
507,-20.667461395263672,2.613236665725708,74.66706848144531,1.8976478324626946,5.621866653366749,-101.56903412266081,0.45977694,22.812078,24.389874,5.9596486,-1.627586,-15.000033,-8.776341,-23.782713,2.6084769,6.9940596,-3.4138556,15.000033,0.719729,-0.7515098,-1.9824034,5.830689,72.207344,33.379772,75.3576,-4.6465626,-6.2635593,3.7364116,-12.5187435,-89.94033,-7.17504,74.66257,-10.312743,-10.946462,0.82739234
508,-20.708162307739258,2.603839874267578,74.67251586914062,1.8179534454782071,5.69446226179134,-101.46204810140972,0.3134732,22.938673,24.267576,5.9624486,-1.575084,-15.000033,-8.762761,-23.679798,2.4504144,6.9832087,-3.4474545,15.000033,0.71264124,-0.568041,-2.020139,5.7801166,72.21699,33.55889,75.4421,-4.6827593,-6.220737,3.8940747,-12.561305,-89.90933,-7.1920204,74.51173,-10.208463,-10.941397,0.7513081
509,-20.754114151000977,2.5967459678649902,74.677734375,1.7342291998702086,5.777961770290702,-101.35811578240555,0.15621917,23.071053,24.14302,5.9643,-1.5257463,-15.000033,-8.763354,-23.568903,2.295902,6.9733977,-3.4841084,15.000033,0.6729524,-0.39783707,-2.0332832,5.8921585,72.23806,33.957706,75.44989,-4.6437454,-6.1592016,3.979131,-12.64647,-89.85042,-7.2312994,74.34804,-10.107531,-10.907266,0.6653766
510,-20.80289649963379,2.593844413757324,74.67874145507812,1.6463849621358706,5.871178165428555,-101.25687190702351,-0.010541948,23.209372,24.01644,5.96382,-1.476191,-15.000033,-8.772557,-23.450006,2.1423368,6.9581785,-3.5197558,15.000033,0.6479576,-0.21463682,-2.0679543,5.98306,72.25273,34.31497,75.44583,-4.589324,-6.0878515,4.0353518,-12.735913,-89.80838,-7.267532,74.203,-9.996708,-10.855695,0.58002734
511,-20.855743408203125,2.587834358215332,74.68289947509766,1.5532579238443915,5.972510302172948,-101.15960296315627,-0.18947381,23.358665,23.888056,5.969654,-1.4246569,-15.000033,-8.797303,-23.32155,1.9926293,6.9512806,-3.558909,15.000033,0.62339646,-0.025356026,-2.1006207,6.103886,72.26263,34.689575,75.428154,-4.5111303,-6.02243,4.063241,-12.833126,-89.77495,-7.305131,74.06965,-9.905179,-10.806685,0.4959875
512,-20.9189453125,2.581850290298462,74.6861801147461,1.4556831240346182,6.080736189268474,-101.06853228631884,-0.37315124,23.5172,23.763323,5.97187,-1.3602221,-15.000033,-8.830465,-23.181587,1.844955,6.9380264,-3.5909646,15.000033,0.60064703,0.16761644,-2.128606,6.257914,72.26458,35.052227,75.409584,-4.421064,-5.9789157,4.079082,-12.926097,-89.751816,-7.3392725,73.9504,-9.858862,-10.781291,0.41479748
513,-20.98298454284668,2.575812339782715,74.68839263916016,1.351475619154551,6.197249713289,-100.98628096116434,-0.5597173,23.687265,23.645178,5.9652796,-1.2768756,-15.000033,-8.8719425,-23.025839,1.6981214,6.9142685,-3.6111805,15.000033,0.5699216,0.36352974,-2.1469655,6.5171556,72.25171,35.45475,75.36362,-4.314847,-5.961828,4.0805116,-13.018057,-89.735504,-7.369289,73.83922,-9.877435,-10.793643,0.33995605
514,-21.050704956054688,2.5750632286071777,74.69129943847656,1.2421700205888992,6.322517813797221,-100.91113091864767,-0.7646726,23.872265,23.525862,5.9789658,-1.193481,-15.000033,-8.938586,-22.85776,1.560078,6.912441,-3.639636,15.000033,0.54283994,0.5679978,-2.1647034,6.8229294,72.212654,35.852215,75.29792,-4.1878815,-5.964775,4.076654,-13.119226,-89.73068,-7.38525,73.74569,-9.944933,-10.829154,0.26436365
515,-21.1248779296875,2.5780551433563232,74.69613647460938,1.128453345270281,6.452170317045831,-100.83812282598875,-0.971565,24.063309,23.406593,5.982525,-1.0983404,-15.000033,-9.00589,-22.680153,1.4200393,6.8997965,-3.6622114,15.000033,0.53753644,0.7846959,-2.1943147,7.049,72.16286,36.134132,75.25906,-4.060589,-5.97809,4.072997,-13.219729,-89.74072,-7.382599,73.68061,-10.030219,-10.863997,0.18347184
516,-21.1998291015625,2.5890917778015137,74.70162200927734,1.0080305045054267,6.581886336071478,-100.7612066630994,-1.1791084,24.261974,23.281208,5.976536,-0.9957982,-15.000033,-9.074748,-22.494764,1.2776803,6.893787,-3.6925337,15.000033,0.52486765,1.0191671,-2.2115443,7.3255663,72.0715,36.473213,75.1728,-3.943673,-5.984541,4.0412445,-13.358344,-89.76721,-7.3485284,73.62316,-10.097754,-10.875574,0.10575069
517,-21.274999618530273,2.5981218814849854,74.70610046386719,0.8888762639053582,6.709926856077579,-100.68302324795847,-1.3968444,24.464375,23.147974,5.989136,-0.90399253,-15.000033,-9.153143,-22.308401,1.1434902,6.907774,-3.7413678,15.000033,0.52676713,1.2545768,-2.232714,7.5178666,71.98958,36.73644,75.11389,-3.8339045,-5.981158,3.976574,-13.502733,-89.79883,-7.3004565,73.58012,-10.147874,-10.85127,0.019848064
518,-21.352903366088867,2.605820417404175,74.71104431152344,0.7680403082986978,6.838619191684427,-100.60525124936707,-1.6108538,24.667686,23.014883,5.9873066,-0.8023286,-15.000033,-9.2247305,-22.119345,1.0088642,6.905097,-3.7854426,15.000033,0.5343718,1.4886692,-2.2526813,7.6749287,71.92101,36.966232,75.07166,-3.7249293,-5.974909,3.8762188,-13.650766,-89.83145,-7.2457104,73.54726,-10.194916,-10.805739,-0.070232995
519,-21.439903259277344,2.616051435470581,74.71854400634766,0.6445044951760953,6.971653293141607,-100.52280417195817,-1.8406966,24.87814,22.87139,5.9945254,-0.6992685,-15.000033,-9.304903,-21.923874,0.87041026,6.9115176,-3.8335729,15.000033,0.5394363,1.718353,-2.270637,7.8165817,71.8643,37.174046,75.03936,-3.6406956,-5.9743266,3.7576706,-13.794332,-89.86022,-7.1886697,73.526535,-10.235086,-10.75362,-0.15919158
520,-21.53293800354004,2.6222848892211914,74.7200698852539,0.5159359060203327,7.112469649281163,-100.43070881267359,-2.0876646,25.095564,22.714752,5.996078,-0.5821393,-15.000033,-9.386885,-21.721762,0.71681327,6.91042,-3.8712225,15.000033,0.5437455,1.938792,-2.2926676,7.907976,71.833496,37.313423,75.036865,-3.6069586,-5.9890957,3.6432855,-13.898233,-89.8773,-7.1546226,73.52225,-10.267714,-10.708951,-0.24462366
521,-21.62411880493164,2.6366868019104004,74.72383117675781,0.37986745254058313,7.266456089192664,-100.32871774029762,-2.359953,25.323755,22.542492,5.994092,-0.4494134,-15.000033,-9.479967,-21.50975,0.5467826,6.9070883,-3.8948503,15.000033,0.5388177,2.1565354,-2.3159778,8.002072,71.810135,37.43914,75.03496,-3.647965,-6.025831,3.5230947,-13.986273,-89.88842,-7.1288567,73.53164,-10.283358,-10.673429,-0.31797028
522,-21.713088989257812,2.660792112350464,74.73145294189453,0.2383056509311892,7.430490123842466,-100.21922835282273,-2.6633852,25.564184,22.352577,6.010666,-0.31493226,-15.000033,-9.589779,-21.28834,0.36898923,6.918307,-3.922007,15.000033,0.5188873,2.3721676,-2.3329406,8.14111,71.780334,37.60098,75.01056,-3.7424939,-6.0765605,3.3874555,-14.079839,-89.89425,-7.0976987,73.549866,-10.285411,-10.640312,-0.38215625
523,-21.806640625,2.6802237033843994,74.73887634277344,0.09422338212792092,7.595115502407804,-100.10121053904905,-2.9719317,25.806389,22.152163,6.0178294,-0.16978022,-15.000033,-9.692044,-21.065285,0.17896466,6.9212937,-3.9441605,15.000033,0.5104715,2.581141,-2.3551607,8.179991,71.77443,37.64176,75.03352,-3.8503861,-6.131836,3.2735171,-14.116977,-89.89399,-7.0963664,73.5897,-10.29094,-10.611534,-0.45205766
524,-21.910268783569336,2.707573413848877,74.74586486816406,-0.048918097171447565,7.750780687484102,-99.97296864873958,-3.278659,26.046858,21.94033,6.0251155,-0.023666922,-15.000033,-9.778463,-20.845438,-0.02139186,6.9236298,-3.9720285,15.000033,0.4911109,2.781536,-2.3580785,8.22397,71.77211,37.67679,75.05688,-3.9206953,-6.1757164,3.183426,-14.138379,-89.89207,-7.0972977,73.64702,-10.308583,-10.592186,-0.52420735
525,-22.00899314880371,2.7282965183258057,74.75308990478516,-0.19130444672354635,7.891845000913071,-99.83584709090167,-3.5770211,26.287315,21.718645,6.033355,0.1218388,-15.000033,-9.842696,-20.629084,-0.22994417,6.925059,-4.0093927,15.000033,0.4609988,2.9750998,-2.3338795,8.268782,71.77162,37.70352,75.089096,-3.9380972,-6.2031507,3.1247525,-14.146308,-89.88896,-7.099145,73.724625,-10.355971,-10.588694,-0.61130244
526,-22.1136417388916,2.7550437450408936,74.75908660888672,-0.3288770496957008,8.01369434649502,-99.69784065373709,-3.8516834,26.522066,21.497692,6.033917,0.27018577,-15.000033,-9.887759,-20.417992,-0.43597963,6.9301925,-4.0544915,15.000033,0.44371092,3.1520638,-2.271144,8.305921,71.77216,37.718727,75.11317,-3.9279602,-6.2211595,3.0867236,-14.147176,-89.88534,-7.101126,73.82913,-10.413396,-10.587693,-0.7014811
527,-22.21286392211914,2.7800533771514893,74.76243591308594,-0.46799915610598497,8.1452699062573,-99.54300633392337,-4.155739,26.75789,21.25438,6.0448813,0.41902018,-15.000033,-9.934361,-20.208042,-0.6612905,6.9335537,-4.0989513,15.000033,0.3967826,3.3279207,-2.2147088,8.353729,71.773094,37.734154,75.14368,-3.9063754,-6.238231,3.0635808,-14.135185,-89.88083,-7.1025047,73.94181,-10.470788,-10.595716,-0.7829491
528,-22.317005157470703,2.804218053817749,74.76817321777344,-0.603979866640354,8.283800779408036,-99.37594055914866,-4.4763265,26.984503,20.996538,6.054903,0.5732468,-15.000033,-9.982311,-20.00617,-0.9000365,6.9352875,-4.138485,15.000033,0.33885422,3.4916873,-2.1622179,8.40049,71.77409,37.749977,75.16135,-3.884979,-6.2593117,3.049686,-14.106861,-89.87363,-7.102786,74.06683,-10.491828,-10.595168,-0.8294661
529,-22.417394638061523,2.828813076019287,74.77227783203125,-0.7349681444002417,8.430764469306023,-99.19423962662653,-4.816616,27.200317,20.722599,6.0647936,0.7348291,-15.000033,-10.031845,-19.813725,-1.1547208,6.935269,-4.17279,15.000033,0.27087507,3.6412854,-2.1118355,8.441917,71.77483,37.7653,75.16442,-3.853346,-6.2811904,3.0515704,-14.05378,-89.86375,-7.100922,74.2036,-10.442591,-10.578301,-0.8369364
530,-22.516178131103516,2.848599433898926,74.7807388305664,-0.8620144771249596,8.582584806969802,-98.99920973921539,-5.172267,27.40768,20.433388,6.075056,0.90182567,-15.000033,-10.079725,-19.62922,-1.4237429,6.9340625,-4.2046227,15.000033,0.19257711,3.7778637,-2.0599456,8.479136,71.77516,37.77903,75.15676,-3.8063962,-6.301656,3.0707836,-13.97428,-89.850716,-7.0968533,74.351425,-10.338158,-10.550531,-0.8148962
531,-22.607053756713867,2.8702969551086426,74.78568267822266,-0.9857740579415417,8.737532440426728,-98.79870758451567,-5.5352955,27.60622,20.13609,6.0851164,1.0696036,-15.000033,-10.128505,-19.450642,-1.698846,6.932198,-4.2327504,15.000033,0.108540796,3.8997893,-2.0108728,8.513959,71.77471,37.78913,75.13723,-3.7684932,-6.3280754,3.0955029,-13.880175,-89.83444,-7.092241,74.508064,-10.229615,-10.520283,-0.76444185
532,-22.695350646972656,2.886181592941284,74.79163360595703,-1.1066507438078625,8.893809900508822,-98.60106456005948,-5.898525,27.796696,19.837677,6.095797,1.2327842,-15.000033,-10.179541,-19.280191,-1.9710964,6.9292946,-4.256129,15.000033,0.024036454,4.0058994,-1.9680182,8.54775,71.77288,37.793015,75.10539,-3.7682996,-6.369205,3.1120162,-13.789262,-89.813965,-7.0894575,74.67332,-10.175367,-10.496623,-0.685134
533,-22.780521392822266,2.9021990299224854,74.7978744506836,-1.2248529556135188,9.054801245609225,-98.40231182874315,-6.2681417,27.978659,19.531698,6.105735,1.3963789,-15.000033,-10.233535,-19.115702,-2.2464497,6.923517,-4.274286,15.000033,-0.06493515,4.09712,-1.9340286,8.585633,71.768814,37.787094,75.0581,-3.824035,-6.4318004,3.1305442,-13.717512,-89.78781,-7.0907474,74.850334,-10.212294,-10.482471,-0.56952757
534,-22.857643127441406,2.9130337238311768,74.80332946777344,-1.3392872838035894,9.220511435219313,-98.20021243009928,-6.6461506,28.15207,19.217033,6.1174636,1.5594893,-15.000033,-10.289835,-18.958523,-2.5265684,6.9163384,-4.2886677,15.000033,-0.1591413,4.1738915,-1.9050919,8.625663,71.76234,37.769707,74.99641,-3.9247584,-6.5115952,3.154444,-13.663708,-89.75785,-7.095967,75.041626,-10.31888,-10.474499,-0.42022046
535,-22.935373306274414,2.9244484901428223,74.80955505371094,-1.4498934856592518,9.382155703335432,-98.00548472628472,-7.0131373,28.31586,18.911911,6.1279745,1.7137002,-15.000033,-10.346177,-18.810253,-2.7972262,6.9093986,-4.298283,15.000033,-0.24722156,4.233773,-1.8744255,8.657539,71.75256,37.741653,74.92654,-4.0520024,-6.5998797,3.1582656,-13.615394,-89.72136,-7.1033163,75.24594,-10.458337,-10.4718075,-0.25354198
536,-23.007333755493164,2.93459415435791,74.81720733642578,-1.5556846684393852,9.531176936649345,-97.83062215378958,-7.3490033,28.468843,18.636383,6.1379037,1.8475738,-15.000033,-10.4017935,-18.669361,-3.0421712,6.9067082,-4.3042793,15.000033,-0.31537664,4.273836,-1.8342875,8.668895,71.74056,37.706184,74.85484,-4.182534,-6.687696,3.1147645,-13.555857,-89.68237,-7.1102495,75.46133,-10.589902,-10.472923,-0.09007623
537,-23.071340560913086,2.941831111907959,74.82072448730469,-1.6590120509454038,9.666287418470334,-97.67710447172077,-7.647764,28.612143,18.397198,6.1392884,1.9626962,-15.000033,-10.456726,-18.534727,-3.2592738,6.906791,-4.3060946,15.000033,-0.3592034,4.295072,-1.7841036,8.645375,71.724884,37.665882,74.77948,-4.3242154,-6.7726173,3.0070713,-13.469922,-89.63649,-7.114606,75.693474,-10.70404,-10.477917,0.07282589
538,-23.12440299987793,2.946528911590576,74.82418823242188,-1.7629350909376507,9.803751319871411,-97.52977886937032,-7.952702,28.75258,18.165379,6.1575093,2.054688,-15.000033,-10.519587,-18.404852,-3.4680595,6.9084525,-4.3034368,15.000033,-0.38842246,4.299217,-1.7629516,8.579247,71.69052,37.576366,74.69021,-4.490309,-6.863234,2.8643663,-13.313881,-89.542496,-7.128593,75.93789,-10.82427,-10.491868,0.2062842
539,-23.16912841796875,2.9549858570098877,74.82412719726562,-1.8549371985281413,9.915930338550881,-97.41366226695874,-8.19701,28.875689,17.97818,6.1656823,2.1313012,-15.000033,-10.573734,-18.289345,-3.6365535,6.9147463,-4.2959065,15.000033,-0.3734374,4.254125,-1.7392042,8.463394,71.62428,37.40741,74.58057,-4.6243916,-6.9522595,2.7595675,-13.096848,-89.366165,-7.1795745,76.166214,-10.949042,-10.480361,0.26440206
540,-23.20796012878418,2.957825183868408,74.82688903808594,-1.9363238649492085,10.009612452208014,-97.32093850900448,-8.396586,28.983019,17.820644,6.170693,2.1937006,-15.000033,-10.621092,-18.186605,-3.7757604,6.9245424,-4.2809973,15.000033,-0.34783676,4.1911716,-1.6851952,8.375731,71.56235,37.26757,74.48897,-4.7035365,-7.0452952,2.625513,-12.908763,-89.201965,-7.241507,76.38548,-11.049678,-10.476203,0.32690793
541,-23.238048553466797,2.9550206661224365,74.83113861083984,-2.0035619385312105,10.08580652074278,-97.25750306809235,-8.549691,29.072691,17.697416,6.176751,2.2397418,-15.000033,-10.666155,-18.099615,-3.8782794,6.9379416,-4.2584743,15.000033,-0.30293474,4.10539,-1.6152412,8.3224325,71.502266,37.139336,74.41092,-4.7145166,-7.1418886,2.4638343,-12.729372,-89.04344,-7.315356,76.58829,-11.111329,-10.474846,0.35854965
542,-23.258893966674805,2.947655200958252,74.83081817626953,-2.0603321505467926,10.145651073115936,-97.21946308061182,-8.6599,29.14765,17.60623,6.180804,2.271073,-15.000033,-10.708225,-18.026793,-3.948802,6.9549456,-4.2295966,15.000033,-0.23882225,3.9907162,-1.5333695,8.284306,71.430984,37.001938,74.33738,-4.680585,-7.247981,2.2851036,-12.52991,-88.85404,-7.4202957,76.77597,-11.1524,-10.474368,0.35316372
543,-23.274507522583008,2.942871332168579,74.83467864990234,-2.109868643432709,10.190976309955023,-97.19500310915582,-8.734857,29.208948,17.53812,6.176388,2.2913089,-15.000033,-10.744944,-17.966469,-4.000322,6.978254,-4.1944523,15.000033,-0.16897976,3.859379,-1.4348828,8.268956,71.36103,36.89104,74.26479,-4.613845,-7.3484464,2.0965807,-12.3363085,-88.66264,-7.534284,76.95208,-11.186165,-10.474195,0.3670203
544,-23.28177833557129,2.9355640411376953,74.83404541015625,-2.1560037953876723,10.223670761863207,-97.17215229338721,-8.793836,29.26112,17.477474,6.178427,2.292998,-15.000033,-10.76977,-17.916773,-4.047448,7.0032916,-4.1496224,15.000033,-0.10233232,3.7144578,-1.3267457,8.273408,71.30214,36.81006,74.17725,-4.5290794,-7.431403,1.934474,-12.14216,-88.49153,-7.6521635,77.111176,-11.239947,-10.465988,0.4228095
545,-23.280508041381836,2.9250540733337402,74.83468627929688,-2.2020456653954397,10.244410306612501,-97.15108362818982,-8.841752,29.309628,17.423306,6.191967,2.2740765,-15.000033,-10.781615,-17.873327,-4.0904884,7.0258794,-4.0926347,15.000033,-0.03992414,3.5463061,-1.2091696,8.313722,71.23306,36.741867,74.05398,-4.403217,-7.4887505,1.8242611,-11.895639,-88.266785,-7.8250184,77.2385,-11.329009,-10.439766,0.50717837
546,-23.272666931152344,2.9137983322143555,74.83399200439453,-2.2453935239252685,10.252184870517647,-97.13716650659288,-8.860451,29.348562,17.38691,6.1953754,2.2444296,-15.000033,-10.787329,-17.839384,-4.1213336,7.0562806,-4.0297236,15.000033,0.018539038,3.373872,-1.0707105,8.384572,71.1846,36.711823,73.935005,-4.237102,-7.5268474,1.7081225,-11.68914,-88.08348,-7.973347,77.362564,-11.417346,-10.412793,0.6582631
547,-23.25752830505371,2.9004125595092773,74.83206939697266,-2.279338572622696,10.24623447504086,-97.12615148823869,-8.8551035,29.370245,17.361559,6.1968307,2.2020574,-15.000033,-10.782234,-17.823969,-4.1462364,7.0915427,-3.9585302,15.000033,0.077035256,3.1674201,-0.9284867,8.467187,71.13657,36.721928,73.79716,-4.0806837,-7.560915,1.616583,-11.4327965,-87.85316,-8.171844,77.449356,-11.528298,-10.377706,0.8060879
548,-23.234216690063477,2.8854658603668213,74.82723236083984,-2.297875497930775,10.225709413024546,-97.11377820709228,-8.827631,29.365997,17.342484,6.200123,2.1458285,-15.000033,-10.763424,-17.836088,-4.170986,7.1309724,-3.8770397,15.000033,0.13336574,2.9239795,-0.7817686,8.547819,71.10419,36.819508,73.6541,-3.9826202,-7.603588,1.5224216,-11.133505,-87.59862,-8.418629,77.49625,-11.654726,-10.346023,0.9549094
549,-23.199813842773438,2.862999677658081,74.82703399658203,-2.298827400651658,10.189451624644764,-97.10372430534188,-8.7678585,29.33383,17.334824,6.1944566,2.0818243,-15.000033,-10.910031,-17.888914,-4.137168,7.5375557,-3.9768715,15.000033,0.19166477,2.650955,-0.6299036,8.606766,71.09738,37.006977,73.53121,-3.9695115,-7.6675086,1.4008212,-10.831335,-87.3537,-8.683142,77.513214,-11.795089,-10.320777,1.1362023
550,-23.15167999267578,2.8396754264831543,74.8268051147461,-2.284083547369839,10.138261127828528,-97.09659458551208,-8.6894245,29.279356,17.33398,6.202876,1.9969212,-15.000033,-11.2196865,-17.976355,-4.04429,8.303696,-4.2537017,15.000033,0.24105665,2.3290238,-0.46351796,8.703676,71.12195,37.32141,73.39975,-4.0098996,-7.741143,1.2583575,-10.468835,-87.06874,-9.026737,77.47364,-11.957714,-10.294176,1.3306111
551,-23.09839630126953,2.817513942718506,74.82697296142578,-2.2559467088537013,10.07354318513309,-97.0835698715196,-8.588338,29.197815,17.339397,6.2037444,1.9024385,-15.000033,-11.505521,-18.088253,-3.9568393,9.054587,-4.513189,15.000033,0.2897142,1.9900596,-0.29057422,8.764652,71.17584,37.673607,73.28889,-4.0708413,-7.80617,1.1139009,-10.112609,-86.812164,-9.359324,77.42075,-12.110344,-10.277989,1.5480222
552,-23.0293025970459,2.7884905338287354,74.82766723632812,-2.216864542697091,9.997381962386015,-97.05621534719369,-8.473694,29.088339,17.344753,6.1970625,1.7987541,-15.000033,-11.739945,-18.223747,-3.890572,9.738487,-4.7284665,15.000033,0.33275145,1.6386511,-0.11520633,8.780677,71.25698,38.036934,73.19094,-4.117109,-7.8427286,0.993455,-9.753641,-86.57863,-9.670068,77.3577,-12.237729,-10.273094,1.7623832
553,-22.944801330566406,2.7571988105773926,74.82742309570312,-2.164824448867881,9.906218283316319,-97.01302956380903,-8.354008,28.950043,17.346283,6.203356,1.6719079,-15.000033,-11.927063,-18.385899,-3.8387895,10.369761,-4.9091096,15.000033,0.38179544,1.292106,0.055106502,8.69004,71.34592,38.35935,73.12343,-4.1579366,-7.8414264,0.9208972,-9.444414,-86.40883,-9.889239,77.32018,-12.328181,-10.287744,1.9958919
